{massXs[i]} {massYs[i]} {best_scores[i]} {best_sig2bkgs[i]} {best_sigEffs[i]} {best_bkgEffs[i]} {best_QCDEffs[i]} {best_QCDPtoFs[i]} {best_TTBar_Effs[i]}
1000 60 0.985 1094.3156375598958 0.23898255483401837 6.756140731207468e-05 6.758665508063056e-05 6.759122334532928e-05 6.707367060041104e-05
2500 1400 0.0 0.0 nan nan nan nan nan
1000 800 0.0 0.0 nan nan nan nan nan
1200 90 0.985 2213.7889026886733 0.23921120218823416 0.0001857103049230579 0.00018864541752710057 0.00018868101133526333 0.00014431061564720211
2000 60 0.975 20152.225865460143 0.5173019438337482 0.00013745052886023586 0.00014233517387004106 0.0001423554360557834 0.0
3000 2000 0.0 0.0 nan nan nan nan nan
1200 100 0.99 1922.6890854001147 0.12023730835123089 4.740178825878257e-05 5.058594144981189e-05 5.058850051673706e-05 1.3220429810792806e-05
1200 600 0.8250000000000001 0.0 nan 0.0 0.0 0.0 nan
300 60 0.0 0.0 nan nan nan nan nan
2000 1800 0.0 0.0 nan nan nan nan nan
2500 150 0.93 18406.651692294112 0.6570675691028359 0.0018431302220779614 0.0020145238652503755 0.002018590363712238 0.0012346307361850671
300 90 0.0 0.0 nan nan nan nan nan
900 400 0.0 0.0 nan 0.0 0.0 0.0 0.0
400 100 0.0 0.0 nan nan nan nan nan
4000 1400 0.0 0.0 nan nan nan nan nan
4000 200 0.87 33722.793508268755 0.7333181874585181 0.008500274092840692 0.0071000515114275605 0.007150822721096432 0.01629374714843279
4000 150 0.64 39177.09858589694 0.8173933105605973 0.008829598604649316 0.007923580250109022 0.007986864814412792 0.015687067133009415
3000 1800 0.0 0.0 nan nan nan nan nan
1400 60 0.99 5276.79392841317 0.2624760131455332 0.00011160440288692777 0.00011524212702435777 0.0001152554093028769 3.223447592416395e-05
2000 200 0.985 11002.649482828345 0.3448101055683399 0.00012938334446588074 0.000169597128363091 0.0001696258964280212 5.437846130409913e-05
550 100 0.535 0.0 nan 0.0 0.0 0.0 0.0
700 300 0.925 0.0 nan 0.0 0.0 0.0 0.0
3000 1000 0.0 0.0 nan nan nan nan nan
3500 800 0.325 304.34534652743844 0.8770512974826006 0.0 0.0 0.0 nan
3000 2600 0.0 0.0 nan nan nan nan nan
600 80 0.535 0.0 nan 0.0 0.0 0.0 0.0
1400 100 0.99 2908.715856624815 0.14150773506032605 9.611086827669399e-05 0.00010298080689720878 0.00010299141303602672 1.6747815417236876e-05
400 200 0.0 0.0 nan nan nan nan nan
700 200 0.925 1.2672765214395385 1.0 0.0 0.0 0.0 0.0
1400 1000 0.0 0.0 nan nan nan nan nan
3500 200 0.8150000000000001 27863.643141632136 0.7705451803193393 0.006488454102906961 0.00584267422021942 0.005877011684882612 0.009484162586704441
1600 1200 0.0 0.0 nan nan nan nan nan
900 300 0.73 0.0 0.0 0.008539340811291391 0.0 0.0 0.029576412646802417
300 95 0.0 0.0 nan nan nan nan nan
700 400 0.0 0.0 nan 0.0 0.0 0.0 0.0
700 95 0.705 4.1981815017810105 1.0 0.0 0.0 0.0 0.0
4000 1800 0.0 0.0 nan nan nan nan nan
2000 500 0.975 176.18142539261055 0.30793822052139325 0.0 0.0 0.0 0.0
1800 1600 0.0 0.0 nan nan nan nan nan
1400 80 0.99 4550.7186614468155 0.2388535872623841 9.978283568271046e-05 0.00010419816923905327 0.00010420902762895039 2.3176358141427247e-05
3500 1400 0.0 0.0 nan nan nan nan nan
700 60 0.705 0.0 nan 0.0 0.0 0.0 0.0
650 80 0.535 0.0 nan 0.0 0.0 0.0 0.0
3000 90 0.86 20447.57075714183 0.7076454099428635 0.003948570767272541 0.004028256728013044 0.0040445492105823525 0.001338774841309338
700 90 0.705 1.1399606037364414 1.0 0.0 0.0 0.0 0.0
2000 600 0.93 18.536935548650828 0.4188702394470745 0.0 0.0 0.0 0.0
4000 500 0.895 39752.28423418834 0.7977420893843542 0.004725608608036787 0.00531068602414895 0.0053390399892019776 0.0
2500 600 0.975 295.0261208231164 0.4046820851937187 0.0 0.0 0.0 0.0
2500 1200 0.0 0.0 nan nan nan nan nan
1600 1000 0.0 0.0 nan nan nan nan nan
1200 60 0.985 3651.323938464947 0.33069920570293715 0.00016480937395587977 0.0001709104465352191 0.00017093966190916658 4.159247337197947e-05
600 70 0.535 0.0 nan 0.0 0.0 0.0 0.0
400 95 0.0 0.0 nan nan nan nan nan
2000 1200 0.0 0.0 nan nan nan nan nan
650 70 0.535 0.0 nan 0.0 0.0 0.0 0.0
800 60 0.965 10.48319317496585 0.28964932892208906 0.0 0.0 0.0 0.0
2000 400 0.995 716.0983454022064 0.07496713842596424 0.0 0.0 0.0 0.0
3000 400 0.96 21443.389255525955 0.6324175873653506 0.003048739111019354 0.0032823562573852747 0.0032931656000993667 0.0
3500 70 0.715 30409.045126910776 0.8058287055875427 0.005789850773956071 0.005688103188424661 0.005720642794946434 0.011595252855240589
3500 80 0.715 28818.765529554847 0.7996066783039344 0.0059480284919771875 0.005869139599909029 0.005903789766215462 0.009637159190229302
1400 200 0.99 3237.0225825913794 0.20268189954028248 6.69232473934859e-05 8.120773568604063e-05 8.121433091795974e-05 4.831496482119104e-05
800 150 0.9550000000000001 6.438657804938327 0.5900913624135458 0.0 0.0 0.0 0.0
1400 150 0.99 4821.066337291925 0.21186754107438024 5.2771069885160206e-05 6.376618675715047e-05 6.377025314302193e-05 3.196146035793928e-05
3000 1200 0.0 0.0 nan nan nan nan nan
3000 100 0.875 20078.786939742313 0.641534642935454 0.0039809488743951515 0.00407851981476852 0.004095222259901409 0.0015157859358781616
700 500 0.0 0.0 nan 0.0 0.0 0.0 nan
800 100 0.965 0.0 0.0 0.0 0.0 0.0 0.0
