{massXs[i]} {massYs[i]} {best_scores[i]} {best_sig2bkgs[i]} {best_sigEffs[i]} {best_bkgEffs[i]} {best_QCDEffs[i]} {best_QCDPtoFs[i]} {best_TTBar_Effs[i]}
400 125 0.0 0.0 nan nan nan nan nan
2500 2000 0.0 0.0 nan nan nan nan nan
800 100 0.93 0.9222289460912176 0.1039954828333997 0.0010082488048060712 0.0009627419263370806 0.0009636696915522784 0.0018715700645789124
1600 80 0.965 6680.620729157882 0.3469836397194081 0.0002910296314913776 0.00029975570295558113 0.0002998455833792051 9.867233346948772e-05
1800 125 0.965 9129.555909608873 0.3341810268964114 0.0004089654718696246 0.000403911299406671 0.0004040745096669277 0.0004405526944346125
600 60 0.0 0.0 nan 0.0 0.0 0.0 nan
1400 60 0.98 3977.993672913699 0.24754947997877833 0.00025492974688628663 0.0002561753268432766 0.00025624096945737795 0.0002226608563527597
2500 60 0.935 12687.535082344282 0.4911057920709248 0.002315915239096507 0.002325808075615433 0.002331230069336814 0.0018460086101235332
1000 600 0.0 0.0 nan nan nan nan nan
3000 300 0.89 17917.06153044655 0.6187214584581172 0.00625040496898715 0.0048757877637933215 0.004899677551646171 0.02173725342769083
3000 1000 0.0 0.0 nan nan nan nan nan
4000 70 0.715 32890.17468313988 0.7198791891922295 0.00812160463331799 0.00825621054848572 0.008324943030953422 0.0
3000 100 0.86 16592.803046232144 0.537516179165731 0.004068388309260164 0.004177622253982071 0.004195147997615659 0.0
4000 2000 0.0 0.0 nan nan nan nan nan
700 60 0.0 5.92128299213488 1.0 0.0 0.0 0.0 0.0
1600 1000 0.0 0.0 nan nan nan nan nan
2000 90 0.965 7902.736996304224 0.29805570459584074 0.0004196904948335286 0.0004378993012462103 0.0004380911410507586 0.0
1400 95 0.975 2658.6794224310242 0.19396308112916022 0.0003087164431630153 0.00032075193050326687 0.00032085484531431277 0.000122536751228953
700 500 0.0 0.0 nan nan nan nan nan
3000 90 0.85 16421.065032584895 0.5875392075157264 0.004261000951990652 0.004352584296885525 0.004371612107094941 0.0
2000 1600 0.0 0.0 nan nan nan nan nan
3500 3000 0.0 0.0 nan nan nan nan nan
2000 125 0.975 9974.208533401177 0.2609265934281594 0.00026416131923451535 0.0002840425200415337 0.0002841232231178304 0.00012312897453366098
3500 1800 0.0 0.0 nan nan nan nan nan
3000 200 0.855 17263.966723896447 0.6262980746008943 0.005155590824923354 0.0041556885527219995 0.004173030367249339 0.008974582463059764
4000 3500 0.0 0.0 nan nan nan nan nan
700 100 0.0 0.0 nan 0.0 0.0 0.0 0.0
3500 200 0.8200000000000001 25377.64179599778 0.6579705283717402 0.005614625587988734 0.006086659379437802 0.006123933677796819 0.003258449159388504
550 400 0.0 0.0 nan nan nan nan nan
1400 200 0.965 2813.3978048632166 0.33525278649565604 0.0005250358651685188 0.00034395199930989547 0.0003440703429922709 0.0007828464420887245
400 80 0.0 0.0 nan nan nan nan nan
4000 500 0.855 31001.64297432733 0.7263104574449253 0.011135855452037727 0.011885805024212433 0.012028776718973943 0.0
4000 1800 0.0 0.0 nan nan nan nan nan
1800 80 0.965 8308.388446216682 0.347102092191078 0.00032088147490380727 0.00032742050571893887 0.00032752774501884987 0.00016607194277693291
800 300 0.06 0.0 nan 0.18485240685769708 0.20378798309136886 0.25594688194056037 0.0
4000 200 0.8200000000000001 29888.16929551615 0.6481547495240464 0.0073006235172916835 0.008884983641071983 0.008964634269908312 -0.006320318131583728
3000 400 0.9450000000000001 16031.190777070553 0.5359798314616712 0.004614598400999603 0.004274197223535102 0.00429254440491248 0.007951192881549196
700 80 0.0 0.0 nan 0.0 0.0 0.0 0.0
